colorNum,title,subtitle,category,fullPrice,currentPrice,TopColor,short_description,rating,Sustainable,color-Description,color-FullPrice,color-CurrentPrice,color-Discount,color-BestSeller,color-InStock,color-MemberExclusive,color-New,subcategory,color-just_in,color-sold_out,color-coming_soon,channel_SNKRS,channel_nikeApp
4,Nike Downshifter 12 Next Nature,Baby/Toddler Shoes,lifestyle,50,38.97,Midnight Navy/Game Royal/Game Royal,"Whether your kiddo is learning to walk or finding what’s possible, they can feel confident pulling on the Nike Downshifter 12. Breathable support up top makes it lightweight and versatile for everyday wear. Extra rubber coverage on the sole means more durability so little ones can keep going, going and going.",3.0,True,White/Cool Grey/Black/Laser Blue,50.0,40.97,True,False,True,False,False,baby,False,False,False,False,True
5,Nike Downshifter 12 Next Nature,Baby/Toddler Shoes,lifestyle,50,38.97,Midnight Navy/Game Royal/Game Royal,"Whether your kiddo is learning to walk or finding what’s possible, they can feel confident pulling on the Nike Downshifter 12. Breathable support up top makes it lightweight and versatile for everyday wear. Extra rubber coverage on the sole means more durability so little ones can keep going, going and going.",3.0,True,Cool Grey/Black/White/Metallic Gold,50.0,50.0,False,False,True,False,False,baby,False,False,False,False,True
6,Nike Downshifter 12 Next Nature,Baby/Toddler Shoes,lifestyle,50,38.97,Midnight Navy/Game Royal/Game Royal,"Whether your kiddo is learning to walk or finding what’s possible, they can feel confident pulling on the Nike Downshifter 12. Breathable support up top makes it lightweight and versatile for everyday wear. Extra rubber coverage on the sole means more durability so little ones can keep going, going and going.",3.0,True,Black/Dark Smoke Grey/White,50.0,40.97,True,False,True,False,False,baby,False,False,False,False,True
1,Nike Air Force 1 '07 Premium,Men's Shoes,lifestyle,140,140.0,White/Metallic Gold/Coconut Milk/Black,"The radiance lives on in the Nike Air Force 1 ’07 Premium. Crossing hardwood comfort with off-court flair, this hoops original puts a fresh spin on what you know best: crisp leather, clean colors and the perfect amount of flash to make you shine. Consider them a slam dunk.",3.0,False,White/Metallic Gold/Coconut Milk/Black,140.0,140.0,False,False,True,False,False,man,False,False,False,True,False
1,Nike Air Max 90 N7,Men's Shoes,lifestyle,130,130.0,Spruce Aura/Ghost Green/Black/Flash Crimson,"Nothing as fly, nothing as comfortable, nothing as proven. Celebrate the proud history of Native Americans and Indigenous peoples in North America with the Nike Air Max 90 N7. Color reveal suedes let you create a 1-of-a-kind design that adds vibrancy and texture to your look while the Waffle outsole, stitched overlays and classic TPU accents stay true to its OG running roots. To finish it off, ultra-soft Nike Air cushioning adds comfort to your journey.",4.9,False,Spruce Aura/Ghost Green/Black/Flash Crimson,130.0,130.0,False,False,True,False,False,man,False,False,False,False,True
1,Nike Air Force 1 LV8,Big Kids' Shoes,lifestyle,90,72.97,Tour Yellow/Black/Tour Yellow/Sail,"The Nike AF1s are legendary. From their durable leather to hidden Air unit, they’ve been a sneaker icon for decades. That’s a long time! This special edition is inspired by our own history—did you know Nike launched in '72? With ‘70s-style graphics on the tongue, heel and laces, these kicks are a groovy blast from the past.",4.5,False,Tour Yellow/Black/Tour Yellow/Sail,90.0,72.97,True,False,True,False,False,big_kid,False,False,False,False,True
2,Nike Air Force 1 LV8,Big Kids' Shoes,lifestyle,90,72.97,Tour Yellow/Black/Tour Yellow/Sail,"The Nike AF1s are legendary. From their durable leather to hidden Air unit, they’ve been a sneaker icon for decades. That’s a long time! This special edition is inspired by our own history—did you know Nike launched in '72? With ‘70s-style graphics on the tongue, heel and laces, these kicks are a groovy blast from the past.",4.5,False,Sail/Medium Blue/Black/Blue Chill,90.0,90.0,False,False,True,False,False,big_kid,False,False,False,False,True
1,Nike Air Force 1 LV8,Big Kids' Shoes,lifestyle,100,100.0,Black/White/University Red/University Blue,"Classic comfort with a kick. The radiance lives on in a b-ball original that highlights everything you love about the AF1 franchise: bold colors, slam-dunk style and Nike Air cushioning. This edition features a cozy textured upper and fun patterns to help you enjoy your every step. Fun stitched details and metallic gold dubraes add a sense of playfulness while cozy knit fabric adds warmth to chilly nights.",0.0,False,Black/White/University Red/University Blue,100.0,100.0,False,False,True,True,True,big_kid,True,False,False,False,True
1,Nike MD Valiant,Little Kids' Shoes,lifestyle,60,60.0,Marina/Armory Navy/White,"These everyday kicks throw it back by mashing up details from ‘80s running shoes. Plus, the Nike MD Valiant is full of history. They're named after the car that Nike's co-founder sold shoes out of during the early days—the '64 Valiant.",4.4,False,Marina/Armory Navy/White,60.0,60.0,False,False,True,False,False,little_kids,False,False,False,False,True
1,Nike Dunk High Retro Premium,Men's Shoes,lifestyle,135,135.0,Pecan/Worn Blue/Off Noir/Sail,"Channel vintage hoops style back to the streets. Premium materials like slub canvas underlays bring a classic fall look, while textured leather ages to perfection. Color-popped laces bring some energy to the look. Oh, and the padded, high-top collar lets you take your game anywhere—in comfort.",3.0,False,Pecan/Worn Blue/Off Noir/Sail,135.0,135.0,False,False,True,False,False,man,False,False,False,False,True
1,Nike Air Max 90 GTX,Men's Shoes,lifestyle,160,160.0,Black/Safety Orange/Anthracite,"Designed to keep you having fun when the rain starts, the Nike Air Max 90 GTX delivers a waterproof take on the champion running shoe that helped define the ‘90s. Sure to be a coveted edition, your tried and true gets a GORE-TEX upper so you can make a splash without getting wet.",0.0,False,Black/Safety Orange/Anthracite,160.0,160.0,False,False,True,False,True,man,True,False,False,False,True
2,Nike Air Max 90 GTX,Men's Shoes,lifestyle,160,160.0,Black/Safety Orange/Anthracite,"Designed to keep you having fun when the rain starts, the Nike Air Max 90 GTX delivers a waterproof take on the champion running shoe that helped define the ‘90s. Sure to be a coveted edition, your tried and true gets a GORE-TEX upper so you can make a splash without getting wet.",0.0,False,Photon Dust/Grey Fog/Chlorophyll/Summit White,160.0,160.0,False,False,True,False,False,man,False,False,False,False,True
3,Nike Air Max 90 GTX,Men's Shoes,lifestyle,160,160.0,Black/Safety Orange/Anthracite,"Designed to keep you having fun when the rain starts, the Nike Air Max 90 GTX delivers a waterproof take on the champion running shoe that helped define the ‘90s. Sure to be a coveted edition, your tried and true gets a GORE-TEX upper so you can make a splash without getting wet.",0.0,False,Black/Cargo Khaki/Iron Grey/Tour Yellow,160.0,160.0,False,False,True,True,False,man,False,False,False,False,True
1,Nike Air Max 90,Men's Shoes,lifestyle,130,130.0,Black/Metallic Gold/White/Black,"The Nike Air Max 90 brings flashy new colors to an original design that has been beloved for years. Built on the classic Waffle outsole, stitched overlays and classic TPU accents, it updates the look with accents of gold on the upper and a gold Max Air unit in the heel.",4.8,False,Black/Metallic Gold/White/Black,130.0,130.0,False,False,True,False,False,man,False,False,False,False,True
1,Nike Blazer Mid Premium,Women's Shoes,lifestyle,125,125.0,Vachetta Tan/White/Vachetta Tan,Styled for the ‘70s. Loved in the ‘80s. Classic in the ‘90s. Ready for the future. The Nike Blazer Mid gives you a timeless design that’s easy to wear. The era-echoing leather upper and bold branding make it look like you’ve just pulled them from the history books. Go ahead—perfect your outfit.,0.0,False,Vachetta Tan/White/Vachetta Tan,125.0,125.0,False,False,True,False,False,woman,False,False,False,False,True
2,Nike Blazer Mid Premium,Women's Shoes,lifestyle,125,125.0,Vachetta Tan/White/Vachetta Tan,Styled for the ‘70s. Loved in the ‘80s. Classic in the ‘90s. Ready for the future. The Nike Blazer Mid gives you a timeless design that’s easy to wear. The era-echoing leather upper and bold branding make it look like you’ve just pulled them from the history books. Go ahead—perfect your outfit.,0.0,False,Photon Dust/Summit White,125.0,125.0,False,False,True,False,False,woman,False,False,False,False,True
1,Air Jordan 1 Low SE,Women's Shoes,lifestyle,110,110.0,Gym Red/Black/White/Cement Grey,"Classic black or always-fresh white? With these low-top AJ1s, you don't have to choose. Contrasting panels make these sneaks stand out, proving that every side is your good side. Durable leather up top and Air cushioning underfoot make 'em perfect for all-day wear, so lace up and let the compliments roll in.",4.8,False,Gym Red/Black/White/Cement Grey,110.0,110.0,False,False,True,False,False,woman,False,False,False,False,True
2,Air Jordan 1 Low SE,Women's Shoes,lifestyle,110,110.0,Gym Red/Black/White/Cement Grey,"Classic black or always-fresh white? With these low-top AJ1s, you don't have to choose. Contrasting panels make these sneaks stand out, proving that every side is your good side. Durable leather up top and Air cushioning underfoot make 'em perfect for all-day wear, so lace up and let the compliments roll in.",4.8,False,Bright Spruce/Sail/Black,110.0,110.0,False,False,True,False,True,woman,True,False,False,False,True
1,Nike Venture Runner,Women's Shoes,lifestyle,70,70.0,Pink Oxford/Black/White/Summit White,"Elevating OG style with a cushy insole and airy mesh upper, the Nike Venture Runner nods to the iconic shoes of the '80s that started the running revolution. The exposed stitching, high-flex upper and a micro-branded heel clip add fresh DNA to your laidback look.",4.6,False,Pink Oxford/Black/White/Summit White,70.0,70.0,False,False,True,False,False,woman,False,False,False,False,True
1,Nike Air Max 1,Men's Shoes,lifestyle,150,150.0,Light Madder Root/Rattan/Worn Blue/Vivid Green,"Meet the leader of the pack. First released in 1987, the Nike Air Max 1 was the first shoe in the family to bring Air to the world. With a fast-paced look, tried-and-true cushioning and classic wavy mudguard, it’s no wonder it’s reigned supreme ever since.",4.0,False,Light Madder Root/Rattan/Worn Blue/Vivid Green,150.0,150.0,False,False,True,False,False,man,False,False,False,False,True
1,Nike Air Force 1 '07 Premium,Men's Shoes,lifestyle,140,126.97,Sail/Coconut Milk/White Onyx/Dark Marina Blue,"Step into never-ending style with the Air Force 1 '07 Premium. Inspired by LA’s open-air flea markets, it brings the heat with an old-meets-new aesthetic. Mixed and matched materials pair with exaggerated stitching and frayed details to create a crafty DIY look that honors the streetwear mecca’s flair for pushing boundaries and breathing new life into hand-me-downs. For extra sunny vibes, we embroidered California poppies throughout.",0.0,False,Sail/Coconut Milk/White Onyx/Dark Marina Blue,140.0,126.97,True,False,True,False,False,man,False,False,False,True,False
1,Nike LeBron IX,Men's Shoes,lifestyle,230,230.0,Black/Dutch Blue/Fusion Red/Lime Glow,"It’s been ten years since the LeBron 9 made its debut and helped propel King James to a championship. Now, the model is back in its original form, making it ready for pickup games and hitting the streets afterwards. This new “South Coast” makeup features familiar neon hues and palm tree graphics—paying homage to where LeBron’s taken his basketball roots throughout his career. Special insoles with King James custom graphics add a royal touch every time you lace-up.",4.9,False,Black/Dutch Blue/Fusion Red/Lime Glow,230.0,230.0,False,False,True,False,False,man,False,False,False,True,False
2,Nike LeBron IX,Men's Shoes,lifestyle,230,230.0,Black/Dutch Blue/Fusion Red/Lime Glow,"It’s been ten years since the LeBron 9 made its debut and helped propel King James to a championship. Now, the model is back in its original form, making it ready for pickup games and hitting the streets afterwards. This new “South Coast” makeup features familiar neon hues and palm tree graphics—paying homage to where LeBron’s taken his basketball roots throughout his career. Special insoles with King James custom graphics add a royal touch every time you lace-up.",4.9,False,Regal Pink/Velvet Brown/White/Multi-Color,230.0,230.0,False,False,True,False,False,man,False,False,False,True,False
1,Nike Air Max 270 Extreme,Baby/Toddler Shoe,lifestyle,80,64.97,Black/White,The Nike Air Max 270 Extreme features a slip-on design with fabric that’s soft and stretchy. A Max Air unit in the heel keeps little feet cushioned and comfortable. An elastic strap provides a secure and snug fit. No laces needed.,4.9,False,Black/White,80.0,64.97,True,False,True,False,False,baby,False,False,False,False,True
2,Nike Air Max 270 Extreme,Baby/Toddler Shoe,lifestyle,80,64.97,Black/White,The Nike Air Max 270 Extreme features a slip-on design with fabric that’s soft and stretchy. A Max Air unit in the heel keeps little feet cushioned and comfortable. An elastic strap provides a secure and snug fit. No laces needed.,4.9,False,White/Metallic Silver/White/White,80.0,54.97,True,False,True,False,False,baby,False,False,False,False,True
1,Nike ACG Air Mowabb,Shoes,lifestyle,160,160.0,Twine/Club Gold/Teal Charge/Fusion Red,"Celebrate the great outdoors and get your feet dirty in the Nike ACG Air Mowabb. Celebrating its 30th year, the legendary hiking design gives you the advantage of cushy Air underfoot, supportive Huarache technology around the heel, and a speckled midsole to deliver unmistakable comfort and style. Soft nubuck leather in the upper adds durability while the stretchy collar personalizes the fit. Lace up and get to your next adventure.",4.1,False,Twine/Club Gold/Teal Charge/Fusion Red,160.0,160.0,False,False,True,False,False,unknown,False,False,False,False,True
2,Nike ACG Air Mowabb,Shoes,lifestyle,160,160.0,Twine/Club Gold/Teal Charge/Fusion Red,"Celebrate the great outdoors and get your feet dirty in the Nike ACG Air Mowabb. Celebrating its 30th year, the legendary hiking design gives you the advantage of cushy Air underfoot, supportive Huarache technology around the heel, and a speckled midsole to deliver unmistakable comfort and style. Soft nubuck leather in the upper adds durability while the stretchy collar personalizes the fit. Lace up and get to your next adventure.",4.1,False,Trails End Brown/Prism Violet/Bright Mandarin/Pitch,160.0,160.0,False,False,True,False,False,unknown,False,False,False,False,True
3,Nike ACG Air Mowabb,Shoes,lifestyle,160,160.0,Twine/Club Gold/Teal Charge/Fusion Red,"Celebrate the great outdoors and get your feet dirty in the Nike ACG Air Mowabb. Celebrating its 30th year, the legendary hiking design gives you the advantage of cushy Air underfoot, supportive Huarache technology around the heel, and a speckled midsole to deliver unmistakable comfort and style. Soft nubuck leather in the upper adds durability while the stretchy collar personalizes the fit. Lace up and get to your next adventure.",4.1,False,Limestone/Khaki/Sandalwood/Reflect Silver,160.0,160.0,False,False,True,False,False,unknown,False,False,False,False,True
1,Nike Space Hippie 01,Shoes,lifestyle,130,130.0,Obsidian/Psychic Blue/White/Signal Blue,"Space Hippie is a story of trash transformed. Combining its airy Space Waste Yarn upper with its ultra-soft Crater foam midsole, the Space Hippie 01 delivers a futuristic look that feels as light as mountain air. The sleek, track-inspired silhouette also features an embroidered Swoosh design and unique lacing system that minimize the production process. Made from at least 50% recycled materials, it lets you lace up, salvage your world and live your dreams.",4.6,True,Obsidian/Psychic Blue/White/Signal Blue,130.0,130.0,False,False,True,False,False,unknown,False,False,False,False,True
2,Nike Space Hippie 01,Shoes,lifestyle,130,130.0,Obsidian/Psychic Blue/White/Signal Blue,"Space Hippie is a story of trash transformed. Combining its airy Space Waste Yarn upper with its ultra-soft Crater foam midsole, the Space Hippie 01 delivers a futuristic look that feels as light as mountain air. The sleek, track-inspired silhouette also features an embroidered Swoosh design and unique lacing system that minimize the production process. Made from at least 50% recycled materials, it lets you lace up, salvage your world and live your dreams.",4.6,True,Anthracite/Black/Volt/White,130.0,130.0,False,False,True,False,False,unknown,False,False,False,False,True
1,Air Jordan 1 Low,Big Kids' Shoes,lifestyle,90,90.0,Black/White/Fire Red,An iconic look that lasts. This AJ1 pairs the classic design of the original with premium materials that will keep you going all day.,4.9,False,Black/White/Fire Red,90.0,90.0,False,False,True,False,False,big_kid,False,False,False,False,True
2,Air Jordan 1 Low,Big Kids' Shoes,lifestyle,90,90.0,Black/White/Fire Red,An iconic look that lasts. This AJ1 pairs the classic design of the original with premium materials that will keep you going all day.,4.9,False,Black/Black/Black,90.0,90.0,False,False,True,False,False,big_kid,False,False,False,False,True
3,Air Jordan 1 Low,Big Kids' Shoes,lifestyle,90,90.0,Black/White/Fire Red,An iconic look that lasts. This AJ1 pairs the classic design of the original with premium materials that will keep you going all day.,4.9,False,White/Gym Red/University Blue/Black,90.0,90.0,False,False,True,False,False,big_kid,False,False,False,False,True
1,Nike Air Force 1 Mid '07,Men's Shoes,lifestyle,120,120.0,White/White,"The Air Force 1 Mid '07 is everything you know best: crisp overlays, bold accents and the perfect amount of flash to let you shine. The padded, mid-cut collar with classic hook-and-loop closure adds heritage b-ball comfort while perforations on the toe keep you cool.",4.9,False,White/White,120.0,120.0,False,False,True,False,False,man,False,False,False,False,True
2,Nike Air Force 1 Mid '07,Men's Shoes,lifestyle,120,120.0,White/White,"The Air Force 1 Mid '07 is everything you know best: crisp overlays, bold accents and the perfect amount of flash to let you shine. The padded, mid-cut collar with classic hook-and-loop closure adds heritage b-ball comfort while perforations on the toe keep you cool.",4.9,False,Black/Black,120.0,120.0,False,False,True,False,False,man,False,False,False,False,True
1,Nike Cortez Basic SL,Big Kids' Shoes,lifestyle,60,51.97,White/Black,"Fun fact: The Nike Cortez was the first track shoe released by Nike back in '72. Designed by cofounder Bill Bowerman, it's become a sneaker legend today. Rock them all day with their classic one-of-a-kind look—made for a new generation.",4.7,False,White/Black,60.0,51.97,True,False,True,False,False,big_kid,False,False,False,False,True
2,Nike Cortez Basic SL,Big Kids' Shoes,lifestyle,60,51.97,White/Black,"Fun fact: The Nike Cortez was the first track shoe released by Nike back in '72. Designed by cofounder Bill Bowerman, it's become a sneaker legend today. Rock them all day with their classic one-of-a-kind look—made for a new generation.",4.7,False,White/White/White,60.0,51.97,True,False,True,False,False,big_kid,False,False,False,False,True
3,Nike Cortez Basic SL,Big Kids' Shoes,lifestyle,60,51.97,White/Black,"Fun fact: The Nike Cortez was the first track shoe released by Nike back in '72. Designed by cofounder Bill Bowerman, it's become a sneaker legend today. Rock them all day with their classic one-of-a-kind look—made for a new generation.",4.7,False,White/Varsity Royal/Black/Varsity Red,60.0,51.97,True,False,True,False,False,big_kid,False,False,False,False,True
1,Nike Sunray Protect 2,Little Kids' Sandals,lifestyle,38,19.97,Black/White,"The Nike Sunray Protect 2 is ready to jump, skip and splash with a quick-dry design. It has a cushy feel and offers plenty of traction on wet surfaces. A strap on each side offers a secure fit and makes the shoes easy to take on and off.",4.7,False,Black/White,38.0,19.97,True,False,True,False,False,little_kids,False,False,False,False,True
2,Nike Sunray Protect 2,Little Kids' Sandals,lifestyle,38,19.97,Black/White,"The Nike Sunray Protect 2 is ready to jump, skip and splash with a quick-dry design. It has a cushy feel and offers plenty of traction on wet surfaces. A strap on each side offers a secure fit and makes the shoes easy to take on and off.",4.7,False,Signal Blue/Blue Void/Black/White,38.0,35.97,True,False,True,False,False,little_kids,False,False,False,False,True
3,Nike Sunray Protect 2,Little Kids' Sandals,lifestyle,38,19.97,Black/White,"The Nike Sunray Protect 2 is ready to jump, skip and splash with a quick-dry design. It has a cushy feel and offers plenty of traction on wet surfaces. A strap on each side offers a secure fit and makes the shoes easy to take on and off.",4.7,False,Fireberry/Thunder Blue/Football Grey,38.0,22.97,True,False,True,False,False,little_kids,False,False,False,False,True
1,Nike Kawa Shower,Little/Big Kids' Slides,lifestyle,25,19.97,Black/White,The Nike Kawa Shower has a lightweight design that's easy to slip on when you're on the go. Soft foam is durable and dries quickly.,4.5,False,Black/White,25.0,19.97,True,False,True,False,False,big_kid,False,False,False,False,True
2,Nike Kawa Shower,Little/Big Kids' Slides,lifestyle,25,19.97,Black/White,The Nike Kawa Shower has a lightweight design that's easy to slip on when you're on the go. Soft foam is durable and dries quickly.,4.5,False,Midnight Navy/Laser Blue,25.0,19.97,True,False,True,False,False,big_kid,False,False,False,False,True
1,Nike Court Vision Low Next Nature,Men's Shoes,lifestyle,75,75.0,Black/Black/White,"In love with the classic look of '80s basketball but have a thing for the fast-paced culture of today's game? Meet the Nike Court Vision Low. A classic remixed with at least 20% recycled materials by weight, its crisp upper and stitched overlays keep the soul of the original style. The plush, low-cut collar keeps it sleek and comfortable for your world.",4.9,True,Black/Black/White,75.0,75.0,False,False,True,False,False,man,False,False,False,False,True
2,Nike Court Vision Low Next Nature,Men's Shoes,lifestyle,75,75.0,Black/Black/White,"In love with the classic look of '80s basketball but have a thing for the fast-paced culture of today's game? Meet the Nike Court Vision Low. A classic remixed with at least 20% recycled materials by weight, its crisp upper and stitched overlays keep the soul of the original style. The plush, low-cut collar keeps it sleek and comfortable for your world.",4.9,True,Wolf Grey/White/University Red,75.0,63.97,True,False,True,False,False,man,False,False,False,False,True
3,Nike Court Vision Low Next Nature,Men's Shoes,lifestyle,75,75.0,Black/Black/White,"In love with the classic look of '80s basketball but have a thing for the fast-paced culture of today's game? Meet the Nike Court Vision Low. A classic remixed with at least 20% recycled materials by weight, its crisp upper and stitched overlays keep the soul of the original style. The plush, low-cut collar keeps it sleek and comfortable for your world.",4.9,True,Black/White/Laser Blue,75.0,75.0,False,False,True,False,False,man,False,False,False,False,True
4,Nike Court Vision Low Next Nature,Men's Shoes,lifestyle,75,75.0,Black/Black/White,"In love with the classic look of '80s basketball but have a thing for the fast-paced culture of today's game? Meet the Nike Court Vision Low. A classic remixed with at least 20% recycled materials by weight, its crisp upper and stitched overlays keep the soul of the original style. The plush, low-cut collar keeps it sleek and comfortable for your world.",4.9,True,White/Midnight Navy,75.0,63.97,True,False,True,False,False,man,False,False,False,False,True
5,Nike Court Vision Low Next Nature,Men's Shoes,lifestyle,75,75.0,Black/Black/White,"In love with the classic look of '80s basketball but have a thing for the fast-paced culture of today's game? Meet the Nike Court Vision Low. A classic remixed with at least 20% recycled materials by weight, its crisp upper and stitched overlays keep the soul of the original style. The plush, low-cut collar keeps it sleek and comfortable for your world.",4.9,True,White/White/Black,75.0,63.97,True,False,True,False,False,man,False,False,False,False,True
6,Nike Court Vision Low Next Nature,Men's Shoes,lifestyle,75,75.0,Black/Black/White,"In love with the classic look of '80s basketball but have a thing for the fast-paced culture of today's game? Meet the Nike Court Vision Low. A classic remixed with at least 20% recycled materials by weight, its crisp upper and stitched overlays keep the soul of the original style. The plush, low-cut collar keeps it sleek and comfortable for your world.",4.9,True,White/White/White,75.0,75.0,False,False,True,False,False,man,False,False,False,False,True
7,Nike Court Vision Low Next Nature,Men's Shoes,lifestyle,75,75.0,Black/Black/White,"In love with the classic look of '80s basketball but have a thing for the fast-paced culture of today's game? Meet the Nike Court Vision Low. A classic remixed with at least 20% recycled materials by weight, its crisp upper and stitched overlays keep the soul of the original style. The plush, low-cut collar keeps it sleek and comfortable for your world.",4.9,True,Black/Black/Black,75.0,63.97,True,False,True,False,False,man,False,False,False,False,True
1,Nike Air Force 1 Luxe,Men's Shoes,lifestyle,140,119.97,Summit White/Light Bone/Summit White,"The radiance lives on in the Nike Air Force 1 Luxe, the b-ball classic that puts a fresh spin on what you know best. It has stitched overlays, bold colors, and the perfect amount of hoops style to make heads turn.",3.7,False,Summit White/Light Bone/Summit White,140.0,119.97,True,False,True,False,False,man,False,False,False,False,True
2,Nike Air Force 1 Luxe,Men's Shoes,lifestyle,140,119.97,Summit White/Light Bone/Summit White,"The radiance lives on in the Nike Air Force 1 Luxe, the b-ball classic that puts a fresh spin on what you know best. It has stitched overlays, bold colors, and the perfect amount of hoops style to make heads turn.",3.7,False,Black/Bucktan/Gum Yellow/Black,140.0,140.0,False,False,True,False,False,man,False,False,False,False,True
1,Kyrie Infinity,Little Kids' Shoes,lifestyle,80,80.0,Amethyst Wave/Psychic Purple/Canyon Purple/Metallic Gold,"Play with sizzle in these kicks for little ones. It's made to feel super flexible and snug, meaning each step and jump will be light and comfy!",4.8,False,Amethyst Wave/Psychic Purple/Canyon Purple/Metallic Gold,80.0,80.0,False,False,True,False,False,little_kids,False,False,False,False,True
1,Nike Air Max Plus,Baby/Toddler Shoes,lifestyle,90,90.0,Black/Baltic Blue/Vivid Purple,"Who says little feet don’t deserve big cushioning? Not us! Give your little one a taste of legendary Tuned Air technology with the Nike Air Max Plus. But these sneakers don’t just feel good—they look good too! With a design rooted in the original (look for a whale’s tail near the bottom), grids of vivid colors help them make a splashy statement as kids play.",0.0,False,Black/Baltic Blue/Vivid Purple,90.0,90.0,False,False,True,False,True,baby,True,False,False,False,True
1,Nike Air Griffey Max 1,Men's Shoes,lifestyle,170,170.0,Aquamarine/White/Black/Black,"Ken Griffey Jr.'s legendary game cemented his baseball legacy for the ages. Beyond the stadium, the Swingman remains forever celebrated thanks to his iconic signature sneakers. So step into the shoe and channel a legend as the Nike Air Griffey Max 1 returns in street-ready colors, bringing confidence to your kick game.",4.9,False,Aquamarine/White/Black/Black,170.0,170.0,False,False,True,False,False,man,False,False,False,False,True
2,Nike Air Griffey Max 1,Men's Shoes,lifestyle,170,170.0,Aquamarine/White/Black/Black,"Ken Griffey Jr.'s legendary game cemented his baseball legacy for the ages. Beyond the stadium, the Swingman remains forever celebrated thanks to his iconic signature sneakers. So step into the shoe and channel a legend as the Nike Air Griffey Max 1 returns in street-ready colors, bringing confidence to your kick game.",4.9,False,White/Gym Red/Old Royal,170.0,136.97,True,False,True,False,False,man,False,False,False,False,True
3,Nike Air Griffey Max 1,Men's Shoes,lifestyle,170,170.0,Aquamarine/White/Black/Black,"Ken Griffey Jr.'s legendary game cemented his baseball legacy for the ages. Beyond the stadium, the Swingman remains forever celebrated thanks to his iconic signature sneakers. So step into the shoe and channel a legend as the Nike Air Griffey Max 1 returns in street-ready colors, bringing confidence to your kick game.",4.9,False,Coconut Milk/Team Orange/Black,170.0,170.0,False,False,True,False,False,man,False,False,False,False,True
1,Nike Air Force 1 Mid QS,Men's Shoes,lifestyle,140,140.0,White/Midnight Navy/White/University Red,"Make every day Independence Day with this iconic Americana throwback. With leather details, jeweled Swoosh design and standout colors, it liberates you with nothin’-but-net style.",5.0,False,White/Midnight Navy/White/University Red,140.0,140.0,False,False,True,False,False,man,False,False,False,True,False
2,Nike Air Force 1 Mid QS,Men's Shoes,lifestyle,140,140.0,White/Midnight Navy/White/University Red,"Make every day Independence Day with this iconic Americana throwback. With leather details, jeweled Swoosh design and standout colors, it liberates you with nothin’-but-net style.",5.0,False,White/Ale Brown/Beach/Total Orange,140.0,140.0,False,False,True,False,False,man,False,False,False,True,False
1,Converse Chuck Taylor All Star Low Top,Unisex Shoe,lifestyle,60,60.0,Navy,"You need a style to rely on. The Chuck Taylor All-Star is a staple: the high-top and oxford silhouettes stay simply classic, while the white laces and star ankle patch give a nod to the legacy of the Chuck. This is the go-with-everything go-to that you won’t get sick of going to. Stock up.",4.9,False,Navy,60.0,60.0,False,False,True,False,False,unisex,False,False,False,False,True
2,Converse Chuck Taylor All Star Low Top,Unisex Shoe,lifestyle,60,60.0,Navy,"You need a style to rely on. The Chuck Taylor All-Star is a staple: the high-top and oxford silhouettes stay simply classic, while the white laces and star ankle patch give a nod to the legacy of the Chuck. This is the go-with-everything go-to that you won’t get sick of going to. Stock up.",4.9,False,Black,60.0,60.0,False,False,True,False,False,unisex,False,False,False,False,True
3,Converse Chuck Taylor All Star Low Top,Unisex Shoe,lifestyle,60,60.0,Navy,"You need a style to rely on. The Chuck Taylor All-Star is a staple: the high-top and oxford silhouettes stay simply classic, while the white laces and star ankle patch give a nod to the legacy of the Chuck. This is the go-with-everything go-to that you won’t get sick of going to. Stock up.",4.9,False,White,60.0,60.0,False,False,True,False,False,unisex,False,False,False,False,True
1,Nike Flow 2020 iSPA SE,Shoes,lifestyle,200,200.0,Smokey Mauve/Dark Smoke Grey/Iron Grey/Black,"Today's environment has complex problems that need sophisticated solutions. The Nike Flow 2020 iSPA SE takes on that need, delivering a durable upper with webbing and rubber accents for added toughness. The insulated textile on the upper creates a sock-like feel while the unique lacing system lets you easily customize your fit on the go.",0.0,False,Smokey Mauve/Dark Smoke Grey/Iron Grey/Black,200.0,200.0,False,False,True,False,False,unknown,False,False,False,False,True
1,Nike Zoom LeBron 2,Men's Shoes,lifestyle,210,210.0,White/Varsity Crimson/Midnight Navy,"Showcase your game in this 1:1 throwback and celebrate the King's 1st run with the red, white and blue. All-American colors honor the special moment in history—a young LeBron flashing his raw talent—while graphics on the collar and tongue keep the royal detailing you expect. Ballistic fabric on the sides and crisp leather round out the look that shined on the world stage.",0.0,False,White/Varsity Crimson/Midnight Navy,210.0,210.0,False,False,True,False,False,man,False,False,False,True,False
1,Nike Zoom Air Fire,Women's Shoes,lifestyle,110,110.0,Summit White/Light Orewood Brown/Hemp/White,"The techy, unconventional look of the Nike Zoom Air Fire nods to the history of performance running sneakers while creating a fresh look with its rich texturing and layering. The wild design lines and boldly framed Zoom Air cushioning combine with a thick foam midsole, adding comfort to go along with your defiant style.",4.9,False,Summit White/Light Orewood Brown/Hemp/White,110.0,110.0,False,False,True,False,False,woman,False,False,False,False,True
